"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000136144.12",442.596277174215,0.435930059698541,0.352878081201412,1.23535601365313,0.216698035573884,0.785450591058726,"RCBTB1","55213"
"ENSG00000187109.15",8956.89770959217,0.409686785057915,0.331639623770007,1.23533726278146,0.216705011103317,0.785450591058726,"NAP1L1","4673"
"ENSG00000180229.12",218.634357851426,0.471113674560735,0.381410152735229,1.2351891295557,0.216760123964755,0.785498002065803,"HERC2P3","283755"
"ENSG00000163762.7",1.40384600756264,-3.80694921975842,3.0834829717583,-1.23462631531497,0.216969610557547,NA,"TM4SF18","116441"
"ENSG00000214107.9",1.40384600756264,-3.80694921975842,3.0834829717583,-1.23462631531497,0.216969610557547,NA,"MAGEB1","4112"
"ENSG00000216649.5",1.40384600756264,-3.80694921975842,3.0834829717583,-1.23462631531497,0.216969610557547,NA,"GAGE12E","729431"
"ENSG00000223714.1",1.40384600756264,-3.80694921975842,3.0834829717583,-1.23462631531497,0.216969610557547,NA,"LINC02601","105373185"
"ENSG00000270946.6",1.40384600756264,-3.80694921975842,3.0834829717583,-1.23462631531497,0.216969610557547,NA,"CT45A9","102723680"
"ENSG00000276076.5",1.40384600756264,-3.80694921975842,3.0834829717583,-1.23462631531497,0.216969610557547,NA,"LOC102724652","102724652"
"ENSG00000284554.2",1.40384600756264,-3.80694921975842,3.0834829717583,-1.23462631531497,0.216969610557547,NA,NA,NA
"ENSG00000285711.1",1.40384600756264,-3.80694921975842,3.0834829717583,-1.23462631531497,0.216969610557547,NA,"LINC02835","105377256"
"ENSG00000272871.1",6.21447570469661,1.43432029082152,1.16176452226635,1.23460500241777,0.216977546349285,0.785682560009056,NA,NA
"ENSG00000004838.14",13.7908887880835,-0.972815228612852,0.787961065793713,-1.23459809227114,0.216980119365961,0.785682560009056,"ZMYND10","51364"
"ENSG00000250608.2",11.0883568968429,1.05882361571846,0.85762975375341,1.23459291271615,0.216982048005327,0.785682560009056,"NUDT16-DT","339874"
"ENSG00000173200.13",25.7259288634741,-0.783906231505275,0.635001659350911,-1.2344947764492,0.217018591982428,0.785682560009056,"PARP15","165631"
"ENSG00000065675.16",4.90994915372093,-1.84012022817851,1.49065114002186,-1.23444056008405,0.217038782967845,0.785682560009056,"PRKCQ","5588"
"ENSG00000204977.10",514.37040513198,0.372535740675043,0.301828212557651,1.23426414488634,0.21710449197936,0.785682560009056,"TRIM13","10206"
"ENSG00000138792.10",32.94724782096,-0.866830540260915,0.702467856024445,-1.23397893985736,0.217210751985631,0.785682560009056,"ENPEP","2028"
"ENSG00000148484.18",637.423440908166,-0.421446270673196,0.341572656200017,-1.23384077449808,0.217262242268278,0.785682560009056,"RSU1","6251"
"ENSG00000065978.19",26886.5782711934,0.361366075169927,0.292881310504643,1.23383111932708,0.217265840802859,0.785682560009056,"YBX1","4904"
"ENSG00000165752.17",333.578023587209,0.445420207784307,0.361019007197334,1.23378603038715,0.217282646262796,0.785682560009056,"STK32C","282974"
"ENSG00000253667.2",1.21191283687709,-3.59677711052513,2.91529306946959,-1.23376176076168,0.217291692376336,NA,NA,NA
"ENSG00000255983.1",1.21191283687709,-3.59677711052513,2.91529306946959,-1.23376176076168,0.217291692376336,NA,NA,NA
"ENSG00000239388.9",8.59526379758553,-1.2391417129858,1.00443074950589,-1.23367560540672,0.217323807590285,0.785682560009056,"ASB14","142686"
"ENSG00000169330.9",8.95037852465023,-1.3584214741276,1.1011646580028,-1.23362247803283,0.217343613017056,0.785682560009056,"MINAR1","23251"
"ENSG00000132005.9",179.980249545156,-0.490770283593048,0.397846088827945,-1.23356819980022,0.21736384881459,0.785682560009056,"RFX1","5989"
"ENSG00000198369.10",606.902809716941,-0.424422485238989,0.344101014677494,-1.23342410261933,0.217417577133125,0.785682560009056,"SPRED2","200734"
"ENSG00000102893.16",578.35118572645,0.380332424696929,0.308371110205392,1.23335945589588,0.217441684523054,0.785682560009056,"PHKB","5257"
"ENSG00000145103.15",116.56087130702,-0.507001654142748,0.411197314174102,-1.23298872990227,0.217579968960755,0.785805535058795,"ILDR1","286676"
"ENSG00000140022.14",143.587033869647,-0.535048078872056,0.434002846835298,-1.23282158809226,0.217642335175363,0.785805535058795,"STON2","85439"
"ENSG00000104131.13",2213.71988510259,0.394499978152909,0.320001284806847,1.23280748197942,0.217647599227229,0.785805535058795,"EIF3J","8669"
"ENSG00000150401.15",304.142583398794,0.434267278006165,0.352287327810849,1.23270763301294,0.21768486300535,0.785805535058795,"DCUN1D2","55208"
"ENSG00000135424.19",123.609064561976,-0.604961516367673,0.490759483473987,-1.23270468883306,0.217685961847142,0.785805535058795,"ITGA7","3679"
"ENSG00000243926.3",87.0946315869652,0.672896197875887,0.545960313738868,1.2325002036645,0.217762290599514,0.785822302994841,NA,NA
"ENSG00000174010.10",409.131046435153,0.493246993892847,0.400240750298097,1.23237574766058,0.217808756059335,0.785822302994841,"KLHL15","80311"
"ENSG00000284882.1",3.70498624402059,-2.01034868888466,1.63130736946231,-1.23235432299143,0.217816755646044,0.785822302994841,"LOC105378819","105378819"
"ENSG00000198542.15",5.18505657369436,-1.64562436007099,1.33556773922805,-1.23215342190142,0.217891778781791,0.785855831211133,"ITGBL1","9358"
"ENSG00000267140.1",5.95720504481398,-1.40619143697819,1.14129259825057,-1.23210422912903,0.217910151826632,0.785855831211133,NA,NA
"ENSG00000165733.8",1419.00992145407,-0.412451344348627,0.334927824180154,-1.23146336186979,0.218149611577616,0.786567613575631,"BMS1","9790"
"ENSG00000204713.11",1137.9847603759,-0.356763362036183,0.289767764391037,-1.23120445362838,0.218246406135383,0.786640252162442,"TRIM27","5987"
"ENSG00000079805.19",9815.00377068788,0.420699187119913,0.341702853949252,1.23118429435885,0.218253944106499,0.786640252162442,"DNM2","1785"
"ENSG00000148444.16",972.841935488946,0.399767873853782,0.324828287191444,1.23070523601958,0.218433129059373,0.787001804732801,"COMMD3","23412"
"ENSG00000150776.18",1167.7147013647,0.380127687318665,0.308873396857635,1.23069092769382,0.218438482510116,0.787001804732801,"NKAPD1","55216"
"ENSG00000118257.17",597.250428796211,-0.489276472275884,0.397610356010023,-1.2305425773758,0.218493993240509,0.787040077294984,"NRP2","8828"
"ENSG00000286340.2",29.0933844786537,0.714039467584599,0.580313501300917,1.23043745489964,0.218533334818262,0.787040077294984,NA,NA
"ENSG00000101974.15",289.033605927461,0.444122738554955,0.361056358969432,1.23006485697308,0.218672818775162,0.787390681554956,"ATP11C","286410"
"ENSG00000204666.3",1.1124897543606,3.74703263079896,3.04623492514734,1.23005372956182,0.218676985362272,NA,"LOC400710","400710"
"ENSG00000249876.1",1.1124897543606,3.74703263079896,3.04623492514734,1.23005372956182,0.218676985362272,NA,NA,NA
"ENSG00000196557.13",2.32688203003522,-2.48211821194322,2.01855725223266,-1.2296496466463,0.218828330234824,NA,"CACNA1H","8912"
"ENSG00000180537.13",1.235879690848,-3.62322095980855,2.94660029854942,-1.22962756828343,0.218836601613209,NA,"RNF182","221687"
"ENSG00000182168.15",1.235879690848,-3.62322095980855,2.94660029854942,-1.22962756828343,0.218836601613209,NA,"UNC5C","8633"
"ENSG00000100632.11",2386.69812612137,-0.345694851169024,0.281143080300988,-1.22960469380547,0.218845171482855,0.787612643937171,"ERH","2079"
"ENSG00000279865.1",7.27588581552945,1.30531012359953,1.06163516301243,1.22952796692949,0.218873918787692,0.787612643937171,NA,NA
"ENSG00000196408.12",151.528238504752,-0.524808729926554,0.426844399828263,-1.22950829421144,0.218881290013644,0.787612643937171,"NOXO1","124056"
"ENSG00000104388.15",9327.53764998709,0.412643158654061,0.335632256579684,1.22945024074614,0.218903043268925,0.787612643937171,"RAB2A","5862"
"ENSG00000224216.1",1.41823083889189,2.97101679409237,2.41712633739343,1.22915246428379,0.219014647707381,NA,NA,NA
"ENSG00000196586.17",3228.35144379461,0.414217044344414,0.337000804189874,1.22912776229173,0.219023907668304,0.787895820309002,"MYO6","4646"
"ENSG00000140527.15",2.26658370991078,-2.40655553890958,1.95808076198471,-1.22903793634655,0.219057582818339,NA,"WDR93","56964"
"ENSG00000157873.18",1788.60455449887,0.369145679890216,0.300365572799731,1.22898798437311,0.219076311089927,0.787932660055534,"TNFRSF14","8764"
"ENSG00000147533.18",1326.43082490487,0.37411921558286,0.304491209534701,1.22867000382231,0.219195557082154,0.788209846209602,"GOLGA7","51125"
"ENSG00000141293.16",51.1353325885361,-0.620747280662533,0.505298010773495,-1.22847758635011,0.219267738252194,0.788317716902078,"SKAP1","8631"
"ENSG00000238045.9",141.741195719381,-0.619545776912797,0.504396822170579,-1.22829040485762,0.219337971633978,0.788418544700094,NA,NA
"ENSG00000159788.20",145.74156382688,-0.486180644856841,0.395865477946372,-1.22814610503294,0.219392126176502,0.78846154884355,"RGS12","6002"
"ENSG00000053702.15",5.72554333683763,-1.5644898105757,1.27413567091754,-1.22788322019826,0.219490809373458,0.788664534814686,"NRIP2","83714"
"ENSG00000154429.11",422.811675232702,0.482947957148765,0.393392018158942,1.22765062547263,0.219578148662178,0.788826690157398,"CCSAP","126731"
"ENSG00000086506.3",1.19992940989163,-3.58343677366453,2.92027871645567,-1.22708724803286,0.219789800195643,NA,"HBQ1","3049"
"ENSG00000224831.3",1.19992940989163,-3.58343677366453,2.92027871645567,-1.22708724803286,0.219789800195643,NA,"TMEM183BP","653659"
"ENSG00000257310.1",1.19992940989163,-3.58343677366453,2.92027871645567,-1.22708724803286,0.219789800195643,NA,NA,NA
"ENSG00000267454.6",1.19992940989163,-3.58343677366453,2.92027871645567,-1.22708724803286,0.219789800195643,NA,"ZNF582-DT","386758"
"ENSG00000136720.7",409.289766986318,-0.48942924070498,0.398933348099362,-1.22684464218589,0.219880988261427,0.789431004164676,"HS6ST1","9394"
"ENSG00000130707.18",6295.82134021862,0.37032330226757,0.30187921145423,1.22672674439431,0.219925312211075,0.789431004164676,"ASS1","445"
"ENSG00000280367.1",6.00470274940063,1.5758569051627,1.28478646787406,1.22655160570789,0.21999116784418,0.789431004164676,NA,NA
"ENSG00000168955.4",56.1702064701808,-0.557017804351912,0.454205172849214,-1.22635724480582,0.220064267976019,0.789431004164676,"TM4SF20","79853"
"ENSG00000152601.18",5100.48958577942,0.487700711818508,0.397689749730161,1.226334629317,0.220072774909086,0.789431004164676,"MBNL1","4154"
"ENSG00000205423.12",236.763939101335,0.395162154509936,0.322250331687707,1.22625833289409,0.220101475943745,0.789431004164676,"CNEP1R1","255919"
"ENSG00000128191.16",606.9018667482,-0.450487520299862,0.367381456624283,-1.22621191727859,0.220118937790232,0.789431004164676,"DGCR8","54487"
"ENSG00000162642.14",562.023441639317,0.449028724926764,0.366223317506885,1.22610632218502,0.220158667031081,0.789431004164676,"C1orf52","148423"
"ENSG00000263843.1",20.6932118484961,-0.875615696204624,0.714150953954471,-1.22609329492046,0.220163568783181,0.789431004164676,"MIF4GD-DT","100287042"
"ENSG00000213903.9",294.040028526797,-0.596279317999514,0.486497849912643,-1.22565663570062,0.220327915284129,0.789431004164676,"LTB4R","1241"
"ENSG00000183914.15",24.4681883195549,1.01525260900061,0.828581202799767,1.22529041881482,0.220465817066417,0.789431004164676,"DNAH2","146754"
"ENSG00000082258.13",928.181875533916,0.39660055232438,0.323710719722684,1.22516965970154,0.220511303407507,0.789431004164676,"CCNT2","905"
"ENSG00000106785.15",563.337620531946,-0.393813830583865,0.321478477682962,-1.22500838445626,0.2205720614582,0.789431004164676,"TRIM14","9830"
"ENSG00000167670.16",477.605903154175,-0.483220093325805,0.394577681555378,-1.22465135742349,0.220706608789757,0.789431004164676,"CHAF1A","10036"
"ENSG00000090612.22",14.5754780835572,0.942572787572692,0.769701652541568,1.22459499009818,0.220727856461847,0.789431004164676,"ZNF268","10795"
"ENSG00000251201.8",24.5324803812904,0.891699491554581,0.728162946793464,1.22458784188521,0.220730551086638,0.789431004164676,"TMED7-TICAM2","100302736"
"ENSG00000261759.1",153.792227474977,-1.57397291424074,1.28540478548545,-1.22449591911726,0.220765204838014,0.789431004164676,NA,NA
"ENSG00000140470.15",25.8430922432859,0.799579494573673,0.653035690937877,1.22440397312026,0.22079987124875,0.789431004164676,"ADAMTS17","170691"
"ENSG00000240602.8",5.55101354334518,-1.71960333324276,1.40465126128772,-1.22422083020543,0.220868933274384,0.789431004164676,"AADACP1","201651"
"ENSG00000267344.1",10.8548985169499,-1.21145915215212,0.9897772081264,-1.22397155865546,0.220962956869855,0.789431004164676,NA,NA
"ENSG00000116525.14",38.4272819482184,-0.691508878270624,0.564973662667393,-1.22396657395643,0.220964837358265,0.789431004164676,"TRIM62","55223"
"ENSG00000141458.13",921.397497530095,0.367932212927797,0.300613289721574,1.2239386131883,0.220975385830747,0.789431004164676,"NPC1","4864"
"ENSG00000185651.15",1652.58615093467,-0.462414736368913,0.377817448013204,-1.22391048587241,0.220985997499231,0.789431004164676,"UBE2L3","7332"
"ENSG00000150456.11",42.1485772127295,-0.708710249966739,0.579080872080441,-1.22385366904036,0.221007434053288,0.789431004164676,"EEF1AKMT1","221143"
"ENSG00000142188.17",1307.88783919413,0.452568690693457,0.369797755524369,1.22382757583728,0.221017279317755,0.789431004164676,"TMEM50B","757"
"ENSG00000068400.13",750.493937396847,-0.404321614494906,0.330379339143857,-1.22381022839583,0.221023824880153,0.789431004164676,"GRIPAP1","56850"
"ENSG00000138193.17",296.812230374416,0.394783055862558,0.322599333889232,1.22375657476748,0.221044070426526,0.789431004164676,"PLCE1","51196"
"ENSG00000198924.8",452.479954383855,0.378447851272013,0.309251383746763,1.22375475474643,0.221044757212724,0.789431004164676,"DCLRE1A","9937"
"ENSG00000134444.15",1198.64646095268,0.396684802778282,0.324154808929675,1.2237510962373,0.22104613775829,0.789431004164676,"RELCH","57614"
"ENSG00000063244.13",2442.61788210659,-0.437288916635812,0.357351447385901,-1.22369426466486,0.221067584056915,0.789431004164676,"U2AF2","11338"
"ENSG00000279495.1",16.504294827759,-0.953355064200446,0.779149153663511,-1.2235848036513,0.22110889511598,0.789431004164676,NA,NA
"ENSG00000181915.5",778.608802513582,0.421590430100733,0.344602667646888,1.2234102335294,0.221174790082936,0.789431004164676,"ADO","84890"
"ENSG00000167861.16",1019.44514709449,0.435478039820947,0.355955095919532,1.22340723538733,0.221175921914266,0.789431004164676,"HID1","283987"
"ENSG00000246560.3",15.1903673238189,-0.916914239526173,0.74954835633801,-1.22328897365054,0.22122057032138,0.789431004164676,"UBE2D3-AS1","105377348"
"ENSG00000105464.4",337.016690517273,-0.460423406166449,0.376385050074011,-1.22327761444274,0.221224859204324,0.789431004164676,"GRIN2D","2906"
"ENSG00000117519.16",1347.72864209201,-0.415457347435711,0.339670295916642,-1.22311945563138,0.221284581235472,0.78944688645142,"CNN3","1266"
"ENSG00000264772.6",194.384079122981,0.689913764909226,0.564139563207165,1.22294873450645,0.22134905986385,0.78944688645142,NA,NA
"ENSG00000143622.11",557.490379560827,0.387891270159932,0.317181841670386,1.2229302538795,0.221356040507569,0.78944688645142,"RIT1","6016"
"ENSG00000099956.20",1207.18676069532,-0.487349676548542,0.398549845267332,-1.2228073410031,0.221402472113156,0.78946182004401,"SMARCB1","6598"
"ENSG00000272948.2",4.63365609595131,1.51136160403434,1.236127875621,1.22265797401832,0.221458906424732,0.789512408100991,NA,NA
"ENSG00000160445.11",423.973999931803,0.480960232650061,0.393442427662569,1.22244119808693,0.221540827734454,0.789513882239634,"ZER1","10444"
"ENSG00000010017.13",1467.08381919652,0.375618206074939,0.307270921923395,1.22243329672628,0.221543814130171,0.789513882239634,"RANBP9","10048"
"ENSG00000181827.16",871.995571941313,0.500918965669863,0.40983925184773,1.22223277397542,0.221619613299542,0.789622965810622,"RFX7","64864"
"ENSG00000168918.14",12.417204691047,-0.99850160973093,0.817082227807556,-1.22203320026941,0.221695072170391,0.789622965810622,"INPP5D","3635"
"ENSG00000203635.2",18.7881548172611,-0.920223509245374,0.753071802374734,-1.22195985342107,0.221722809258205,0.789622965810622,NA,NA
"ENSG00000135124.16",135.487347374382,-0.539807097321415,0.441788991280075,-1.22186633885406,0.221758176642977,0.789622965810622,"P2RX4","5025"
"ENSG00000149054.16",100.16741521229,0.498031753588272,0.407623474749272,1.22179360228115,0.221785688545588,0.789622965810622,"ZNF215","7762"
"ENSG00000130725.8",1362.54682675513,-0.395412622514863,0.323682903949195,-1.22160490310272,0.221857073577807,0.789667055452051,"UBE2M","9040"
"ENSG00000114867.22",4199.04729396858,-0.498960973052762,0.40855250786904,-1.22128970803602,0.221976348797797,0.789667055452051,"EIF4G1","1981"
"ENSG00000109674.4",106.443801851226,-0.561407483134444,0.459745222101763,-1.22112739000946,0.222037790637135,0.789667055452051,"NEIL3","55247"
"ENSG00000135090.14",705.640278410217,0.387007605514518,0.316969489643312,1.22096169555632,0.222100523109161,0.789667055452051,"TAOK3","51347"
"ENSG00000204272.13",202.567710878937,-0.464363468430137,0.380395845533734,-1.22073748670569,0.222185429534578,0.789667055452051,"NBDY","550643"
"ENSG00000281691.1",1.10019315789825,3.73227729730777,3.05746055102934,1.22071151369434,0.222195266846238,NA,"RBM5-AS1","100775107"
"ENSG00000071054.17",1308.89915814941,-0.435180932214063,0.356528274947106,-1.22060706764036,0.222234829073418,0.789667055452051,"MAP4K4","9448"
"ENSG00000088832.18",2230.45170780676,-0.443417092800231,0.363295630898957,-1.22054067015069,0.222259981832921,0.789667055452051,"FKBP1A","2280"
"ENSG00000146242.9",1268.13761045041,0.386078809645189,0.316350362940121,1.22041525749179,0.22230749633583,0.789667055452051,"TPBG","7162"
"ENSG00000109079.10",569.662805589355,-0.453582904739085,0.371731511973604,-1.22018954575821,0.222393029000223,0.789667055452051,"TNFAIP1","7126"
"ENSG00000130830.15",17.9913387945981,-0.888199695180551,0.727932037608443,-1.22016843508998,0.222401030018189,0.789667055452051,"MPP1","4354"
"ENSG00000260253.1",3.82489395019316,1.70865916206624,1.40038574367213,1.22013464489131,0.222413837052011,0.789667055452051,NA,NA
"ENSG00000145675.15",471.090337102868,-0.359854793155863,0.294955350011164,-1.22003141540658,0.222452965973137,0.789667055452051,"PIK3R1","5295"
"ENSG00000129083.13",4925.79965373403,0.39010692457852,0.319760302512538,1.21999798446908,0.222465638956799,0.789667055452051,"COPB1","1315"
"ENSG00000077463.15",331.217424115609,-0.481854846390297,0.395040331800993,-1.21976114234594,0.222555435757343,0.789667055452051,"SIRT6","51548"
"ENSG00000148843.15",657.147379359841,-0.421612030087759,0.345689932446717,-1.21962484444856,0.222607123778771,0.789667055452051,"PDCD11","22984"
"ENSG00000273226.1",35.4492063634474,0.780505694712193,0.639957316824459,1.21962148754725,0.222608396919208,0.789667055452051,NA,NA
"ENSG00000133111.4",163.259418747732,0.561971722662328,0.460782319434644,1.219603485116,0.222615224621185,0.789667055452051,"RFXAP","5994"
"ENSG00000274979.1",21.6040572387221,-1.07229378536322,0.879262778102291,-1.21953733521797,0.222640314286072,0.789667055452051,NA,NA
"ENSG00000249158.7",4.52038974338781,1.96210947874503,1.60904084942133,1.21942800858703,0.222681784675698,0.789667055452051,"PCDHA11","56138"
"ENSG00000134504.14",284.010780088508,-0.470252915439303,0.385649162928499,-1.21938010151079,0.22269995879827,0.789667055452051,"KCTD1","284252"
"ENSG00000055163.20",82.7553742454593,-0.558833355632572,0.458374333383799,-1.21916371605532,0.222782060437943,0.789667055452051,"CYFIP2","26999"
"ENSG00000161180.11",2.33218265586283,-2.41616974213341,1.981892081061,-1.21912275911608,0.222797602884719,NA,"CCDC116","164592"
"ENSG00000198648.11",1161.72241869486,-0.427486709831698,0.350658435193029,-1.2190971809829,0.222807309735493,0.789667055452051,"STK39","27347"
"ENSG00000065534.20",11.4342515336472,-1.01168846323932,0.829940355842391,-1.21898936003956,0.222848230896741,0.789667055452051,"MYLK","4638"
"ENSG00000259605.3",86.139659864198,0.530592275311686,0.435314501988366,1.21887112165601,0.222893111960704,0.789667055452051,NA,NA
"ENSG00000149499.12",587.097761241087,-0.411902618705289,0.337976953689331,-1.21872989921056,0.222946725818745,0.789667055452051,"EML3","256364"
"ENSG00000105323.18",2620.44710651034,-0.510452680064849,0.418856328992496,-1.21868202706326,0.222964902152311,0.789667055452051,"HNRNPUL1","11100"
"ENSG00000172071.15",465.597103157317,0.366265811215359,0.300616320263362,1.21838299029967,0.223078465911342,0.789667055452051,"EIF2AK3","9451"
"ENSG00000185298.13",623.104167262205,-0.409166988167882,0.335834767850298,-1.21835803596807,0.22308794456903,0.789667055452051,"CCDC137","339230"
"ENSG00000229388.1",1.0771766200566,3.70428125554538,3.04047280247045,1.2183240884561,0.223100839660614,NA,"TAF12-DT","105378616"
"ENSG00000279815.1",1.0771766200566,3.70428125554538,3.04047280247045,1.2183240884561,0.223100839660614,NA,NA,NA
"ENSG00000289329.1",1.0771766200566,3.70428125554538,3.04047280247045,1.2183240884561,0.223100839660614,NA,NA,NA
"ENSG00000137709.10",3.51891629607689,-1.98247208792412,1.62728192196373,-1.21827205302678,0.223120606551736,0.789667055452051,"POU2F3","25833"
"ENSG00000182870.13",1.0768127765759,3.70383799412661,3.04032082167428,1.21823919624605,0.22313308862408,NA,"GALNT9","50614"
"ENSG00000264188.1",1.0768127765759,3.70383799412661,3.04032082167428,1.21823919624605,0.22313308862408,NA,NA,NA
"ENSG00000128604.20",49.9313807892746,0.567536716246795,0.465871125203819,1.21822685619011,0.223137776658276,0.789667055452051,"IRF5","3663"
"ENSG00000196653.12",164.857205412732,0.443886043773656,0.364379117555655,1.2181983609581,0.223148602374579,0.789667055452051,"ZNF502","91392"
"ENSG00000155508.14",2377.22536308568,0.407318211429762,0.334373018112364,1.21815514220973,0.223165022467113,0.789667055452051,"CNOT8","9337"
"ENSG00000120049.20",13.8740839361756,-1.03510149490205,0.849779233070007,-1.21808283212867,0.223192497158483,0.789667055452051,"KCNIP2","30819"
"ENSG00000126778.12",113.249968539683,0.483029689315174,0.396602628691302,1.21791852693731,0.223254934994725,0.789738448832373,"SIX1","6495"
"ENSG00000232624.8",1.05572071711479,-3.39803018512863,2.79012659451209,-1.21787670559903,0.223270829572647,NA,"C10orf126","283080"
"ENSG00000237685.1",1.05572071711479,-3.39803018512863,2.79012659451209,-1.21787670559903,0.223270829572647,NA,NA,NA
"ENSG00000204740.11",2.42795123175874,-2.48761026774503,2.0426584374043,-1.21782977623325,0.223288666466576,NA,"MALRD1","340895"
"ENSG00000069849.11",4830.71531953954,-0.39907664559337,0.327713209985845,-1.21776185223235,0.22331448479829,0.789799601042855,"ATP1B3","483"
"ENSG00000203965.13",271.392469010759,0.52904211328688,0.434608968273912,1.21728301049106,0.223496556097704,0.790211813435152,"EFCAB7","84455"
"ENSG00000196542.9",137.582050783542,0.71274446547809,0.585544845476283,1.21723292585445,0.223515606047635,0.790211813435152,"SPTSSB","165679"
"ENSG00000102030.16",1114.28479738926,-0.414519897487462,0.340627045418092,-1.2169318410365,0.22363014968897,0.790213866082618,"NAA10","8260"
"ENSG00000196507.11",123.140228313057,-0.520566863637763,0.42776996134348,-1.21693178736263,0.223630170112209,0.790213866082618,"TCEAL3","85012"
"ENSG00000286581.1",6.02881790294195,1.39651233886746,1.14760019331667,1.21689796411711,0.22364304033128,0.790213866082618,NA,NA
"ENSG00000105851.11",1.18794598290618,-3.56997627522396,2.93383433651084,-1.21682953628175,0.22366907970186,NA,"PIK3CG","5294"
"ENSG00000157330.10",1.18794598290618,-3.56997627522396,2.93383433651084,-1.21682953628175,0.22366907970186,NA,"CFAP107","93190"
"ENSG00000196407.12",1.18794598290618,-3.56997627522396,2.93383433651084,-1.21682953628175,0.22366907970186,NA,"THEM5","284486"
"ENSG00000256417.1",1.18794598290618,-3.56997627522396,2.93383433651084,-1.21682953628175,0.22366907970186,NA,NA,NA
"ENSG00000259828.1",1.18794598290618,-3.56997627522396,2.93383433651084,-1.21682953628175,0.22366907970186,NA,NA,NA
"ENSG00000108599.15",364.59513417836,0.368336538846527,0.302747746768481,1.21664502140194,0.223739305374745,0.790404563108363,"AKAP10","11216"
"ENSG00000138398.17",5053.26052517871,0.380987169656473,0.313209637713977,1.21639669978607,0.22383384054059,0.790466884340602,"PPIG","9360"
"ENSG00000166415.15",681.946956581534,0.560729981317841,0.460983909718744,1.21637647105721,0.223841542804498,0.790466884340602,"WDR72","256764"
"ENSG00000088888.18",1144.79869076561,-0.350028299940308,0.287876213825126,-1.21589865063648,0.224023532185917,0.790566432461192,"MAVS","57506"
"ENSG00000205476.9",267.139527432446,-0.423380162891091,0.348211532745964,-1.21587059323496,0.224034221808364,0.790566432461192,"CCDC85C","317762"
"ENSG00000285777.1",3.01015709912572,-2.17565799188378,1.78944025515828,-1.21583159069557,0.224049082037592,NA,NA,NA
"ENSG00000103319.12",627.426668888771,0.384718746618343,0.316425743298175,1.21582631870699,0.224051090754685,0.790566432461192,"EEF2K","29904"
"ENSG00000147383.11",367.853806230164,-0.496484599213473,0.408357465373781,-1.21580879820337,0.224057766456301,0.790566432461192,"NSDHL","50814"
"ENSG00000132274.16",33.9331873088486,-0.739135955946844,0.607968477887075,-1.21574716918816,0.224081249611886,0.790566432461192,"TRIM22","10346"
"ENSG00000007866.22",388.143869705913,-0.481360947858209,0.395982049680713,-1.21561305176924,0.224132359871847,0.790597497411302,"TEAD3","7005"
"ENSG00000246763.7",7.1601772694252,1.27936094934791,1.0525824664118,1.21544961100215,0.224194656112602,0.790668000270298,"RGMB-AS1","503569"
"ENSG00000165643.11",1.06770414410025,-3.41294656408316,2.80855059740081,-1.2151985323824,0.224290380056554,NA,"SOHLH1","402381"
"ENSG00000108819.11",535.281985320697,-0.463575451678353,0.381541138742158,-1.21500777925715,0.224363124379105,0.790950246861327,"PPP1R9B","84687"
"ENSG00000257433.7",6.98873457067599,-1.47693606051641,1.21565178983805,-1.21493348083925,0.224391462884359,0.790950246861327,"RPAP3-DT","105369748"
"ENSG00000114735.10",297.85111303063,0.407752773316695,0.335633500738495,1.21487507182542,0.224413742734114,0.790950246861327,"HEMK1","51409"
"ENSG00000104267.10",2935.723424716,0.404844415567096,0.333261290228702,1.214795799684,0.224443983256936,0.790950246861327,"CA2","760"
"ENSG00000144231.11",555.96351683105,-0.412858809991168,0.339910049383304,-1.21461195613432,0.224514126607619,0.790956624778361,"POLR2D","5433"
"ENSG00000052126.15",726.16398030904,0.391854320503841,0.322639617839725,1.2145263595573,0.224546790322402,0.790956624778361,"PLEKHA5","54477"
"ENSG00000286388.1",12.2734556757872,-0.963208255722191,0.793117605781667,-1.21445829559273,0.224572766003531,0.790956624778361,NA,NA
"ENSG00000128284.19",11.4881706535958,-1.29530489850251,1.06702336923789,-1.21394238949768,0.224769724332694,0.791501150994796,"APOL3","80833"
"ENSG00000248333.9",1075.23873609028,-0.382441829642691,0.315103077354846,-1.21370388652858,0.224860819713892,0.791555147332182,"CDK11B","984"
"ENSG00000152495.11",6.743514435437,-1.60964622441827,1.32636148535027,-1.21358034155612,0.224908017656196,0.791555147332182,"CAMK4","814"
"ENSG00000135638.14",121.49958392285,0.46916838523547,0.386620524949913,1.21351132430502,0.224934387429208,0.791555147332182,"EMX1","2016"
"ENSG00000140323.6",10.7498872768845,-1.20282802830426,0.991239337228211,-1.21345873103434,0.224954483491075,0.791555147332182,"DISP2","85455"
"ENSG00000087303.19",14.2095554662403,1.06729899750034,0.87975880046745,1.21317228873783,0.225063956551255,0.791791268830922,"NID2","22795"
"ENSG00000164175.15",1.04962438860551,-3.39043748764878,2.7952789839574,-1.21291560059196,0.225162090439288,NA,"SLC45A2","51151"
"ENSG00000261253.2",1.04962438860551,-3.39043748764878,2.7952789839574,-1.21291560059196,0.225162090439288,NA,NA,NA
"ENSG00000288548.1",1.04962438860551,-3.39043748764878,2.7952789839574,-1.21291560059196,0.225162090439288,NA,NA,NA
